Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.Injuries
20030714X01078,Accident,NYC03LA151,2003-07-06,"MANORVILLE, NY",United States,40.835,-72.865,HWV,BROOKHAVEN,Non-Fatal,Substantial,,N86985,BELLANCA,8GCBC,No,1.0,Reciprocating,,,Other Work Use,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,02-03-2004,1.0
20031107X01872,Accident,NYC03CA152,2003-07-06,"EAST BRADY, PA",United States,41.166667,-80.133333,NONE,,Non-Fatal,Substantial,Airplane,N70LB,MAULE,MX-7-235,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,02-03-2004,1.0
20030722X01168,Accident,LAX03LA226,2003-07-06,"SALINAS, CA",United States,36.666945,-121.760278,,,Non-Fatal,Substantial,,N7938J,BELL,47 G5,No,1.0,Reciprocating,,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,28-12-2004,0.0
20030728X01205,Accident,LAX03CA227,2003-07-06,"WAIMEA, HI",United States,20.002222,-155.668056,MUE,Waimea-Kohala Airport,Non-Fatal,Substantial,Helicopter,N8318A,ROBINSON,R22 BETA,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,30-09-2003,0.0
20030721X01156,Accident,DEN03LA131,2003-07-06,"VERNAL, UT",United States,40.446111,-109.500278,VEL,Vernal,Non-Fatal,Substantial,,N121N,STINSON,108-3,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,30-12-2003,0.0
20030708X01040,Accident,DEN03LA123,2003-07-06,"ENGLEWOOD, CO",United States,39.567223,-104.85,APA,Centennial,Non-Fatal,Substantial,,N4386G,PIPER,PA-46-310P,No,1.0,Reciprocating,,,Business,,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,30-12-2003,0.0
20030708X01039,Accident,DEN03LA122,2003-07-06,"LEADVILLE, CO",United States,39.217223,-106.316667,LXV,Lake County,Non-Fatal,Substantial,,N37JK,MOONEY,M20J,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,30-12-2003,1.0
20030709X01047,Accident,ANC03LA068,2003-07-06,"PALMER, AK",United States,61.471389,-148.735833,,,Non-Fatal,Substantial,,N63DJ,CESSNA,170B,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,30-12-2003,0.0
20030717X01136,Accident,SEA03LA133,2003-07-07,"LAKEVIEW, OR",United States,42.161111,-120.398889,LKV,LAKE COUNTY,Non-Fatal,Substantial,,N98635,CESSNA,402 B,No,2.0,Reciprocating,,NSCH,,Ameriflight Inc (dba: Ameriflight),0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,30-03-2004,0.0
20030716X01119,Accident,NYC03LA154,2003-07-07,"ASHLAND, OH",United States,40.905,-82.259444,3G4,Ashland County Airport,Non-Fatal,Substantial,,N33LW,WOHLERS,FALCO F.8L,Yes,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,28-10-2004,1.0
20030715X01109,Accident,NYC03FA153,2003-07-07,"MONTAUK, NY",United States,41.079445,-71.911111,MTP,Montauk Airport,Fatal(3),Substantial,,N5636V,PIPER,PA-34-200T,No,2.0,Reciprocating,,,Personal,,3.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,30-06-2004,3.0
20030714X01084,Accident,LAX03TA229,2003-07-07,"TUCSON, AZ",United States,32.1,-110.933333,,,Non-Fatal,Substantial,,N6979R,SIKORSKY,S-64E,No,2.0,Turbo Shaft,,,Public Aircraft,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,01-09-2004,0.0
20030709X01048,Accident,LAX03LA228,2003-07-07,"PHOENIX, AZ",United States,33.688055,-112.0825,,,Non-Fatal,Substantial,,N288PA,PIPER,PA-28-181,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,29-09-2004,0.0
20030709X01049,Accident,FTW03LA178,2003-07-07,"SHIP SHOAL 80, GM",United States,28.916667,-91.3,,,Non-Fatal,Substantial,,N147BH,AEROSPATIALE,AS350BA,No,1.0,Turbo Shaft,,NSCH,,"Texair Helicopters, Inc.",0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,30-09-2003,0.0
20030710X01062,Accident,CHI03LA200,2003-07-07,"FORT SMITH, AR",United States,35.336389,-94.3675,FSM,FORT SMITH REGIONAL,Non-Fatal,Substantial,,N569RA,PIPER,PA-38-112,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,01-09-2004,1.0
20030716X01120,Accident,ANC03LA074,2003-07-07,"HOONAH, AK",United States,58.096111,-135.409722,PAOH,Hoonah,Non-Fatal,Substantial,,N3178A,BEECH,58,No,2.0,Reciprocating,,,Positioning,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030711X01070,Accident,ANC03LA070,2003-07-07,"BIG LAKE, AK",United States,61.533333,-149.816667,,,Non-Fatal,Substantial,,N17081,HELIO,H-391B,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,01-09-2004,0.0
20031001X01635,Accident,FTW03WA185,2003-07-08,"TURPO, PERU",Peru,-12.504167,-75.207222,,,Non-Fatal,Substantial,Airplane,,CESSNA,208B,No,,,"Non-U.S., Commercial",SCHD,,,0.0,0.0,0.0,12.0,VMC,,Foreign,,0.0
20030715X01110,Accident,FTW03LA186,2003-07-08,"SHIP SHOAL 80, GM",United States,28.9175,-91.300278,,,Non-Fatal,Substantial,,N162TA,EUROCOPTER,EC120B,No,1.0,Turbo Shaft,,,Other Work Use,,0.0,0.0,0.0,3.0,VMC,Maneuvering,Probable Cause,02-03-2004,0.0
20040819X01260,Accident,WAS03RA019,2003-07-08,"Port Sudan, Sudan",Sudan,19.5,-37.333333,,,Fatal(115),Destroyed,,,BOEING,737-200,No,,,,SCHD,,,115.0,1.0,0.0,0.0,IMC,,Foreign,19-08-2004,116.0
20030711X01067,Accident,FTW03FA182,2003-07-08,"McKinney, TX",United States,33.214167,-96.747777,,,Fatal(2),Destroyed,,N166ME,CESSNA,172S,No,1.0,Reciprocating,,,Instructional,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,30-03-2004,2.0
20030710X01066,Accident,CHI03FA202,2003-07-08,"Schaumburg, IL",United States,41.989722,-88.110833,06C,SCHAUMBURG AIR PARK,Fatal(1),Destroyed,,N10257,CESSNA,150L,No,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,30-06-2004,1.0
20030717X01135,Accident,SEA03LA131,2003-07-09,"STUART ISLAND, WA",United States,48.673889,-123.175556,7WA5,Stuart Island Airpark,Non-Fatal,Substantial,,N125ER,PIPER,PA-28-161,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,25-11-2003,1.0
20030716X01113,Accident,NYC03LA155,2003-07-09,"BETHANY, WV",United States,40.175,-80.634444,HLG,Wheeling Ohio County Airport,Non-Fatal,Substantial,,N156DK,BEECH,BE-56TC,No,2.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Climb,Probable Cause,28-04-2004,1.0
20030710X01058,Accident,CHI03LA205,2003-07-09,"EMPIRE, MI",United States,44.7875,-86.004167,Y87,Empire Airport,Non-Fatal,Substantial,,N95890,CESSNA,182Q,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,01-09-2004,0.0
20030710X01059,Accident,CHI03LA204,2003-07-09,"FT. YATES, ND",United States,46.066389,-100.634722,,,Non-Fatal,Substantial,,N9080T,CONTINENTAL COPTERS,MK6B,No,1.0,Reciprocating,,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,02-03-2004,0.0
20030716X01114,Accident,ANC03TA072,2003-07-09,"ANCHORAGE, AK",United States,61.174445,-149.996389,,,Non-Fatal,Substantial,,N7051,PIPER,PA-18-160,No,1.0,Reciprocating,,,Public Aircraft,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-03-2004,0.0
20030716X01116,Accident,ANC03LA073,2003-07-09,"ANIAK, AK",United States,61.581667,-159.543055,,,Non-Fatal,Substantial,,N111MT,BELL,206B,No,1.0,Turbo Shaft,,,Positioning,,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,30-03-2004,1.0
20030714X01082,Accident,FTW03FA184,2003-07-09,"McAllen, TX",United States,26.181111,-98.247777,MFE,McAllen Miller International,Fatal(2),Destroyed,,N13368,CESSNA,172M,No,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,30-03-2004,2.0
20030714X01104,Accident,ANC03LA071,2003-07-09,"Kotzebue, AK",United States,66.885555,-162.598611,,,Non-Fatal,,Airplane,N410GV,CESSNA,208B,No,1.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,,"Hageland Aviation Services Inc (dba: Hageland Aviation Services, Inc.)",0.0,1.0,0.0,2.0,VMC,Cruise,Probable Cause,17-11-2009,1.0
20030718X01150,Accident,SEA03LA132,2003-07-10,"TOLEDO, WA",United States,46.466667,-122.811389,TDO,Toledo-Winlock Memorial Fld,Non-Fatal,Substantial,,N3086G,HANKS,AVID FLYER,Yes,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Descent,Probable Cause,30-12-2003,1.0
20030717X01127,Accident,LAX03LA230,2003-07-10,"TULELAKE, CA",United States,41.887222,-121.359444,O81,Tulelake Municipal,Non-Fatal,Substantial,,N8912Q,AERO COMMANDER,S2R,No,1.0,Reciprocating,,,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,03-12-2004,1.0
20030814X01334,Accident,LAX03CA248,2003-07-10,"PHOENIX, AZ",United States,33.688333,-112.0825,KDVT,Deer Valley,Non-Fatal,Substantial,Airplane,N787WW,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030721X01155,Accident,DEN03LA129,2003-07-10,"AURORA, CO",United States,39.683333,-104.535,01V,Aurora Air Park,Non-Fatal,Substantial,,N20584,DAVIS,ZENAIR STOL 701,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,30-12-2003,1.0
20030717X01129,Accident,MIA03WA142,2003-07-10,"San Vito Java, Costa Rica",Costa Rica,8.816667,-82.95,MRSV,,Fatal(3),Destroyed,,N80695,BEECH,S-35,No,,,,,Personal,,3.0,0.0,0.0,0.0,IMC,,Foreign,17-07-2003,3.0
20030714X01087,Accident,DEN03FA125,2003-07-10,"Cheyenne, WY",United States,41.150833,-104.801944,CYS,CHEYENNE,Fatal(2),Destroyed,,N72615,CASA,2.111,No,2.0,Reciprocating,,,Business,,2.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,30-03-2004,2.0
20030731X01245,Accident,SEA03LA134,2003-07-11,"ARLINGTON, WA",United States,48.15,-122.165,AWO,Arlington Municipal,Non-Fatal,Substantial,,N102PM,ARCHER,S-18T,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,25-11-2003,0.0
20030728X01203,Accident,IAD03LA064,2003-07-11,"BURNET, TX",United States,30.738889,-98.238333,,,Non-Fatal,Substantial,,N2463M,PIPER,PA-34-220T,No,2.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Descent,Probable Cause,28-06-2006,0.0
20030725X01195,Accident,DEN03LA126,2003-07-11,"LOUISVILLE, CO",United States,39.963889,-105.127223,,,Non-Fatal,Substantial,,N9011J,NATIONAL BALLOONING LTD,858,No,,,,,Personal,,0.0,1.0,2.0,0.0,VMC,Landing,Probable Cause,05-02-2004,3.0
20030718X01149,Accident,ANC03FA075,2003-07-11,"ENGLISH BAY, AK",United States,59.353611,-151.930834,KEB,English Bay,Fatal(1),Substantial,,N505SD,CESSNA,206,No,1.0,Reciprocating,,NSCH,,,1.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,30-03-2004,1.0
20030714X01102,Incident,CHI03IA207,2003-07-11,"Creve Coeur, MO",United States,38.7275,-90.508056,1H0,Creve Coeur Airport,Incident,Minor,,N444T,SPIKER ROTORWAY,162F,Yes,1.0,Reciprocating,,,Unknown,,0.0,0.0,0.0,1.0,VMC,Standing,Probable Cause,02-03-2004,0.0
20030718X01151,Accident,SEA03LA137,2003-07-12,"FISH HAVEN, ID",United States,42.016667,-111.428611,,J-Lazy-M,Non-Fatal,Substantial,,N27SJ,CIRRUS DESIGN CORP.,SR-20,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,02-03-2004,1.0
20030717X01134,Accident,SEA03LA136,2003-07-12,"SULLIVAN LAKE, WA",United States,48.843889,-117.283889,09S,Sullivan Lake State,Non-Fatal,Substantial,,N2805L,CESSNA,172H,No,1.0,Reciprocating,,,Personal,,0.0,1.0,1.0,0.0,VMC,Landing,Probable Cause,02-03-2004,2.0
20030717X01133,Accident,SEA03LA135,2003-07-12,"ARLINGTON, WA",United States,48.160833,-122.160278,AWO,Arlington Municipal Airport,Non-Fatal,Substantial,,N2545H,ERCOUPE,415-D,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0
20030731X01238,Accident,NYC03CA156,2003-07-12,"UTICA, OH",United States,40.244166,-82.551389,4I3,Knox County Airport,Non-Fatal,Substantial,Airplane,N33WL,MOONEY,M20C,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,24-01-2005,1.0
20030718X01144,Accident,LAX03LA234,2003-07-12,"DYER, NV",United States,37.609722,-118.006389,2Q9,Dyer,Non-Fatal,Substantial,,N22897,CESSNA,150H,No,1.0,Reciprocating,,,Personal,,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,03-12-2004,2.0
20030718X01147,Accident,LAX03LA231,2003-07-12,"CHANDLER, AZ",United States,33.269167,-111.811111,CHD,Chandler Muinicipal,Non-Fatal,Substantial,,N5327G,CESSNA,172S,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-12-2004,0.0
20030811X01304,Accident,ANC03CA077,2003-07-12,"TALKEETNA, AK",United States,61.756944,-150.052778,,,Non-Fatal,Substantial,Airplane,N83272,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030718X01146,Accident,LAX03FA232,2003-07-12,"Rancho P.Verdes, CA",United States,33.754444,-118.33,,,Non-Fatal,Destroyed,,N15AH,SIKORSKY,S-58ET,No,2.0,Turbo Shaft,,,Other Work Use,,0.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,28-03-2006,1.0
20030729X01221,Accident,IAD03LA063,2003-07-12,"Akron, OH",United States,40.916111,-81.442222,CAK,Akron/Canton International,Non-Fatal,Destroyed,,N825SA,PIPER,PA-23-180,No,2.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,01-09-2004,1.0
20030806X01272,Accident,NYC03CA157,2003-07-13,"ASHBURNHAM, MA",United States,42.635277,-71.908056,,,Non-Fatal,Substantial,Glider,N130MD,ROLLADEN-SCHNEIDER,LS-4,No,0.0,,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,25-11-2003,1.0
20030718X01141,Accident,MIA03FA141,2003-07-13,"TREASURE CAY, BAHAMAS",Bahamas,26.765,-77.518334,MYAT,Treasure Cay Airport,Fatal(2),Substantial,,N314AB,CESSNA,402C,No,2.0,Reciprocating,,SCHD,,"Air Sunshine, Inc. (dba: Tropical Aviation Services, Inc.)",2.0,0.0,6.0,2.0,VMC,Descent,Probable Cause,18-05-2006,8.0
20030814X01336,Accident,LAX03CA246,2003-07-13,"LIVERMORE, CA",United States,37.693333,-121.820278,KLVK,Livermore,Non-Fatal,Substantial,Airplane,N25SF,MAYSMIKE,PITTS S1S,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030714X01103,Accident,CHI03LA206,2003-07-13,"SULLIVAN, WI",United States,43.007222,-88.601944,31WI,McDermott Air Park,Non-Fatal,Substantial,,N2180V,CESSNA,140,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-03-2004,0.0
20030723X01177,Accident,ANC03LA076,2003-07-13,"Gustavus, AK",United States,58.431111,-135.7125,PAGS,Gustavus,Fatal(4),Destroyed,,N6296Q,CESSNA,401,No,2.0,Reciprocating,,,Personal,,4.0,0.0,1.0,1.0,VMC,Cruise,Probable Cause,30-03-2004,5.0
20030717X01137,Accident,NYC03LA158,2003-07-14,"GAITHERSBURG, MD",United States,39.168334,-77.165833,GAI,Montgomery County Airpark,Non-Fatal,Substantial,,N49400,CESSNA,152,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-06-2004,0.0
20030718X01145,Accident,LAX03TA233,2003-07-14,"ELY, NV",United States,39.07,-114.795277,,,Non-Fatal,Substantial,,N8991Y,PIPER,PA-18-150,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-12-2004,0.0
20030717X01138,Accident,CHI03LA212,2003-07-14,"PINCKNEYVILLE, IL",United States,37.977778,-89.360556,PJY,PINCKNEYVILLE-DU QUOIN,Non-Fatal,Substantial,,N98395,CESSNA,172P,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,30-03-2004,0.0
20030716X01115,Accident,CHI03LA174,2003-07-14,"MCGEHEE, AR",United States,33.62,-91.364722,7M1,McGehee Municipal Airport,Non-Fatal,Substantial,,N4247Y,CESSNA,A188B,No,1.0,Reciprocating,,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030718X01154,Accident,ANC03LA079,2003-07-14,"WASILLA, AK",United States,61.571667,-149.540277,PAWS,Wasilla,Non-Fatal,Substantial,,N7699K,PIPER,PA-20,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030716X01117,Accident,DEN03LA128,2003-07-14,"Morgan, UT",United States,41.018611,-111.651944,,,Fatal(1),Destroyed,,N27TA,GROB,G103 TWIN ASTIR,No,,,,,Personal,,1.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,01-09-2004,2.0
20030718X01152,Accident,SEA03LA140,2003-07-15,"ZURICH, MT",United States,48.630556,-109.031389,,,Non-Fatal,Substantial,,N6792B,PIPER,PA-18A,No,1.0,Reciprocating,,,Aerial Observation,,0.0,2.0,0.0,0.0,VMC,Maneuvering,Probable Cause,25-11-2003,2.0
20040318X00334,Accident,IAD03CA065,2003-07-15,"HILLSBORO, TX",United States,32.098611,-97.083889,5T5,Hillsboro Municipal,Non-Fatal,Substantial,Airplane,N905CT,DIAMOND AIRCRAFT INDUSTRIES,DA20-C1 KATANA,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,28-06-2006,0.0
20030716X01112,Accident,CHI03LA210,2003-07-15,"Cleveland, MN",United States,44.323611,-93.791666,,,Non-Fatal,Destroyed,,N7925J,BELL,47G-5,No,1.0,Turbo Shaft,,,Aerial Application,,0.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,30-12-2003,1.0
20030724X01186,Accident,SEA03LA145,2003-07-16,"TROUTDALE, OR",United States,45.548889,-122.398889,TTD,Portland-Troutdale Airport,Non-Fatal,Substantial,,N732E,ANDELIN (PITTS),S1E,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-03-2004,0.0
20030718X01153,Accident,SEA03LA141,2003-07-16,"NEWMAN LAKE, WA",United States,47.734722,-117.071111,WN54,Ellerport Airport,Non-Fatal,Substantial,,N16GL,GREAT LAKES,2T-1A-2,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,25-11-2003,0.0
20030929X01609,Accident,SEA03CA138,2003-07-16,"SUNRIVER, OR",United States,43.868889,-121.455833,S21,SUNRIVER,Non-Fatal,Substantial,Airplane,N299KP,BEECH,F90,No,2.0,Turbo Prop,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030718X01142,Accident,FTW03LA187,2003-07-16,"LITTLE ROCK, AR",United States,34.729445,-92.224167,LIT,Adams Field,Non-Fatal,Substantial,,N15PE,MIKOYAN,MIG-15BIS,No,1.0,Turbo Jet,,,Business,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,25-11-2003,0.0
20030731X01236,Accident,DEN03LA130A,2003-07-16,"SNOWMASS VILLAG, CO",United States,39.331667,-106.985277,,,Non-Fatal,Substantial,,N35965,AEROSTAR,RX-8,No,0.0,,,,Personal,,0.0,0.0,0.0,10.0,VMC,Cruise,Probable Cause,30-03-2004,0.0
20030827X01417,Accident,CHI03LA279,2003-07-16,"PORT HURON, MI",United States,42.910833,-82.528889,PHN,ST CLAIR COUNTY INTL,Non-Fatal,Substantial,,N5359J,PIPER,PA-34-220T,No,2.0,Reciprocating,,,Business,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-06-2004,0.0
20030722X01164,Accident,CHI03LA215,2003-07-16,"ESMOND, ND",United States,48.028334,-99.616389,PVT,Private,Non-Fatal,Substantial,,N3105U,AYRES,S2R-G6,No,1.0,Turbo Prop,,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,02-03-2004,0.0
20030718X01139,Accident,ATL03LA109,2003-07-16,"PELL CITY, AL",United States,33.563889,-86.247222,,,Non-Fatal,Substantial,,N9110T,KEUTHAN,BUCCANEER II,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Descent,Probable Cause,01-09-2004,0.0
20030731X01236,Accident,DEN03LA130B,2003-07-16,"Snowmass Villag, CO",United States,39.331667,-106.985277,,,Non-Fatal,,,N5047C,AEROSTAR,S-71A,No,,,,,Personal,,0.0,0.0,0.0,10.0,VMC,Cruise,Probable Cause,30-03-2004,0.0
20030722X01166,Accident,CHI03LA213,2003-07-16,"Winsted, MN",United States,44.95,-94.066945,10D,Winsted Municipal,Fatal(1),Destroyed,,N7895A,ALLENBERG,SWICK BC 12-D,Yes,1.0,Reciprocating,,,Instructional,,1.0,1.0,0.0,0.0,VMC,Climb,Probable Cause,30-06-2004,2.0
20030813X01322,Accident,SEA03LA164,2003-07-17,"FREELAND, WA",United States,47.974445,-122.550278,,,Non-Fatal,Substantial,,N8598A,BEECH,A35,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,30-12-2003,0.0
20030929X01612,Accident,SEA03CA162,2003-07-17,"IDAHO FALLS, ID",United States,43.514444,-112.070278,IDA,FANNING FIELD,Non-Fatal,Substantial,Airplane,N758LW,CESSNA,R172K,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,25-11-2003,0.0
20030718X01148,Accident,LAX03LA235,2003-07-17,"HAPPY JACK, AZ",United States,34.828056,-111.188889,,,Non-Fatal,Substantial,,N8329B,ROBINSON,R44,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,27-10-2005,0.0
20030721X01157,Accident,DEN03LA132,2003-07-17,"WATKINS, CO",United States,39.783611,-104.535,FTG,Front Range,Non-Fatal,Substantial,,N98969,CESSNA,172P,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,29-09-2004,0.0
20030812X01308,Accident,ANC03CA080,2003-07-17,"TALKEETNA, AK",United States,62.320556,-150.093611,,,Non-Fatal,Substantial,Airplane,N83582,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-11-2003,0.0
20030729X01215,Accident,SEA03FA143,2003-07-17,"White Bird, ID",United States,45.733611,-116.385277,,,Fatal(1),Destroyed,,C-GBEN,PIPER,PA-34-200T,No,2.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,28-04-2004,1.0
20030724X01189,Accident,NYC03FA161,2003-07-17,"Quakertown, PA",United States,40.375834,-75.390277,UKT,Quakertown,Fatal(1),Destroyed,,N700PR,CESSNA,T210L,No,1.0,Reciprocating,,,Personal,,1.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,29-09-2004,2.0
20030807X01283,Accident,CHI03LA237,2003-07-17,"Chicago, IL",United States,41.979723,-87.904444,ORD,CHICAGO O'HARE INTL,Non-Fatal,,,N779UA,BOEING,B777-222,No,2.0,Turbo Fan,,SCHD,,,0.0,1.0,0.0,269.0,VMC,Descent,Probable Cause,02-06-2004,1.0
20031212X02026,Accident,MIA03LA189,2003-07-18,"TAMPA, FL",United States,28.013889,-82.345277,VDF,Vandenberg Airport,Non-Fatal,Substantial,,N9913E,CESSNA,182P,No,1.0,,,,Personal,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,02-03-2004,0.0
20030723X01178,Accident,MIA03LA144B,2003-07-18,"DAYTONA BEACH, FL",United States,29.179723,-81.058056,DAB,Daytona Beach International,Non-Fatal,Substantial,,N431ER,CESSNA,172S,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,3.0,VMC,Standing,Probable Cause,03-12-2004,0.0
20030723X01178,Accident,MIA03LA144A,2003-07-18,"DAYTONA BEACH, FL",United States,29.179723,-81.058056,DAB,Daytona Beach International,Non-Fatal,Substantial,,N864CP,CESSNA,172R,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,03-12-2004,0.0
20030725X01193,Accident,FTW03LA189,2003-07-18,"FORT WORTH, TX",United States,32.931111,-97.411667,,,Non-Fatal,Substantial,,N44CN,BEECH,35-A33,No,1.0,Reciprocating,,,Personal,,0.0,1.0,3.0,0.0,VMC,Approach,Probable Cause,30-06-2004,4.0
20030821X01378,Accident,FTW03LA188,2003-07-18,"KERRVILLE, TX",United States,29.976667,-99.085555,ERV,Kerrville Municipal Airport,Non-Fatal,Substantial,,N353JT,MOONEY,M20F,No,1.0,Reciprocating,,,Personal,,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,30-12-2003,2.0
